run_id,replicate_id,truth_id,kind,cause,site_id,target,stage,intensity,onset_utc,end_utc,onset_step,end_step,expected_observable,notes
power-outage,0,transition:shed_groups:639,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:10:39Z,2026-09-03T09:10:40Z,639,640,shed_groups,
power-outage,0,transition:ap_online:site_a:639,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:10:39Z,2026-09-03T09:10:40Z,639,640,ap_online:site_a,
power-outage,0,transition:power_state:654,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:10:54Z,2026-09-03T09:10:55Z,654,655,power_state,
power-outage,0,transition:shed_groups:654,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:10:54Z,2026-09-03T09:10:55Z,654,655,shed_groups,
power-outage,0,transition:ap_online:site_a:654,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:10:54Z,2026-09-03T09:10:55Z,654,655,ap_online:site_a,
power-outage,0,transition:protection_trip:655,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:10:55Z,2026-09-03T09:10:56Z,655,656,protection_trip,
power-outage,0,transition:power_state:656,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:10:56Z,2026-09-03T09:10:57Z,656,657,power_state,
power-outage,0,transition:protection_trip:656,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:10:56Z,2026-09-03T09:10:57Z,656,657,protection_trip,
power-outage,0,transition:shed_groups:656,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:10:56Z,2026-09-03T09:10:57Z,656,657,shed_groups,
power-outage,0,transition:ap_online:site_a:656,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:10:56Z,2026-09-03T09:10:57Z,656,657,ap_online:site_a,
power-outage,0,transition:power_state:671,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:11:11Z,2026-09-03T09:11:12Z,671,672,power_state,
power-outage,0,transition:shed_groups:671,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:11:11Z,2026-09-03T09:11:12Z,671,672,shed_groups,
power-outage,0,transition:ap_online:site_a:671,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:11:11Z,2026-09-03T09:11:12Z,671,672,ap_online:site_a,
power-outage,0,transition:protection_trip:672,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:11:12Z,2026-09-03T09:11:13Z,672,673,protection_trip,
power-outage,0,transition:power_state:673,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:11:13Z,2026-09-03T09:11:14Z,673,674,power_state,
power-outage,0,transition:protection_trip:673,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:11:13Z,2026-09-03T09:11:14Z,673,674,protection_trip,
power-outage,0,transition:shed_groups:673,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:11:13Z,2026-09-03T09:11:14Z,673,674,shed_groups,
power-outage,0,transition:ap_online:site_a:673,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:11:13Z,2026-09-03T09:11:14Z,673,674,ap_online:site_a,
power-outage,0,transition:power_state:688,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:11:28Z,2026-09-03T09:11:29Z,688,689,power_state,
power-outage,0,transition:shed_groups:688,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:11:28Z,2026-09-03T09:11:29Z,688,689,shed_groups,
power-outage,0,transition:ap_online:site_a:688,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:11:28Z,2026-09-03T09:11:29Z,688,689,ap_online:site_a,
power-outage,0,transition:protection_trip:689,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:11:29Z,2026-09-03T09:11:30Z,689,690,protection_trip,
power-outage,0,transition:power_state:690,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:11:30Z,2026-09-03T09:11:31Z,690,691,power_state,
power-outage,0,transition:protection_trip:690,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:11:30Z,2026-09-03T09:11:31Z,690,691,protection_trip,
power-outage,0,transition:shed_groups:690,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:11:30Z,2026-09-03T09:11:31Z,690,691,shed_groups,
power-outage,0,transition:ap_online:site_a:690,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:11:30Z,2026-09-03T09:11:31Z,690,691,ap_online:site_a,
power-outage,0,transition:power_state:705,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:11:45Z,2026-09-03T09:11:46Z,705,706,power_state,
power-outage,0,transition:shed_groups:705,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:11:45Z,2026-09-03T09:11:46Z,705,706,shed_groups,
power-outage,0,transition:ap_online:site_a:705,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:11:45Z,2026-09-03T09:11:46Z,705,706,ap_online:site_a,
power-outage,0,transition:protection_trip:706,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:11:46Z,2026-09-03T09:11:47Z,706,707,protection_trip,
power-outage,0,transition:power_state:707,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:11:47Z,2026-09-03T09:11:48Z,707,708,power_state,
power-outage,0,transition:protection_trip:707,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:11:47Z,2026-09-03T09:11:48Z,707,708,protection_trip,
power-outage,0,transition:shed_groups:707,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:11:47Z,2026-09-03T09:11:48Z,707,708,shed_groups,
power-outage,0,transition:ap_online:site_a:707,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:11:47Z,2026-09-03T09:11:48Z,707,708,ap_online:site_a,
power-outage,0,transition:power_state:722,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:12:02Z,2026-09-03T09:12:03Z,722,723,power_state,
power-outage,0,transition:shed_groups:722,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:12:02Z,2026-09-03T09:12:03Z,722,723,shed_groups,
power-outage,0,transition:ap_online:site_a:722,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:12:02Z,2026-09-03T09:12:03Z,722,723,ap_online:site_a,
power-outage,0,transition:protection_trip:723,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:12:03Z,2026-09-03T09:12:04Z,723,724,protection_trip,
power-outage,0,transition:power_state:724,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:12:04Z,2026-09-03T09:12:05Z,724,725,power_state,
power-outage,0,transition:protection_trip:724,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:12:04Z,2026-09-03T09:12:05Z,724,725,protection_trip,
power-outage,0,transition:shed_groups:724,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:12:04Z,2026-09-03T09:12:05Z,724,725,shed_groups,
power-outage,0,transition:ap_online:site_a:724,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:12:04Z,2026-09-03T09:12:05Z,724,725,ap_online:site_a,
power-outage,0,transition:power_state:739,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:12:19Z,2026-09-03T09:12:20Z,739,740,power_state,
power-outage,0,transition:shed_groups:739,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:12:19Z,2026-09-03T09:12:20Z,739,740,shed_groups,
power-outage,0,transition:ap_online:site_a:739,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:12:19Z,2026-09-03T09:12:20Z,739,740,ap_online:site_a,
power-outage,0,transition:protection_trip:740,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:12:20Z,2026-09-03T09:12:21Z,740,741,protection_trip,
power-outage,0,transition:power_state:741,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:12:21Z,2026-09-03T09:12:22Z,741,742,power_state,
power-outage,0,transition:protection_trip:741,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:12:21Z,2026-09-03T09:12:22Z,741,742,protection_trip,
power-outage,0,transition:shed_groups:741,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:12:21Z,2026-09-03T09:12:22Z,741,742,shed_groups,
power-outage,0,transition:ap_online:site_a:741,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:12:21Z,2026-09-03T09:12:22Z,741,742,ap_online:site_a,
power-outage,0,transition:power_state:756,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:12:36Z,2026-09-03T09:12:37Z,756,757,power_state,
power-outage,0,transition:shed_groups:756,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:12:36Z,2026-09-03T09:12:37Z,756,757,shed_groups,
power-outage,0,transition:ap_online:site_a:756,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:12:36Z,2026-09-03T09:12:37Z,756,757,ap_online:site_a,
power-outage,0,transition:protection_trip:757,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:12:37Z,2026-09-03T09:12:38Z,757,758,protection_trip,
power-outage,0,transition:power_state:758,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:12:38Z,2026-09-03T09:12:39Z,758,759,power_state,
power-outage,0,transition:protection_trip:758,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:12:38Z,2026-09-03T09:12:39Z,758,759,protection_trip,
power-outage,0,transition:shed_groups:758,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:12:38Z,2026-09-03T09:12:39Z,758,759,shed_groups,
power-outage,0,transition:ap_online:site_a:758,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:12:38Z,2026-09-03T09:12:39Z,758,759,ap_online:site_a,
power-outage,0,transition:power_state:773,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:12:53Z,2026-09-03T09:12:54Z,773,774,power_state,
power-outage,0,transition:shed_groups:773,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:12:53Z,2026-09-03T09:12:54Z,773,774,shed_groups,
power-outage,0,transition:ap_online:site_a:773,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:12:53Z,2026-09-03T09:12:54Z,773,774,ap_online:site_a,
power-outage,0,transition:protection_trip:774,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:12:54Z,2026-09-03T09:12:55Z,774,775,protection_trip,
power-outage,0,transition:power_state:775,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:12:55Z,2026-09-03T09:12:56Z,775,776,power_state,
power-outage,0,transition:protection_trip:775,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:12:55Z,2026-09-03T09:12:56Z,775,776,protection_trip,
power-outage,0,transition:shed_groups:775,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:12:55Z,2026-09-03T09:12:56Z,775,776,shed_groups,
power-outage,0,transition:ap_online:site_a:775,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:12:55Z,2026-09-03T09:12:56Z,775,776,ap_online:site_a,
power-outage,0,transition:power_state:790,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:13:10Z,2026-09-03T09:13:11Z,790,791,power_state,
power-outage,0,transition:shed_groups:790,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:13:10Z,2026-09-03T09:13:11Z,790,791,shed_groups,
power-outage,0,transition:ap_online:site_a:790,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:13:10Z,2026-09-03T09:13:11Z,790,791,ap_online:site_a,
power-outage,0,transition:protection_trip:791,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:13:11Z,2026-09-03T09:13:12Z,791,792,protection_trip,
power-outage,0,transition:power_state:792,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:13:12Z,2026-09-03T09:13:13Z,792,793,power_state,
power-outage,0,transition:protection_trip:792,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:13:12Z,2026-09-03T09:13:13Z,792,793,protection_trip,
power-outage,0,transition:shed_groups:792,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:13:12Z,2026-09-03T09:13:13Z,792,793,shed_groups,
power-outage,0,transition:ap_online:site_a:792,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:13:12Z,2026-09-03T09:13:13Z,792,793,ap_online:site_a,
power-outage,0,transition:power_state:807,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:13:27Z,2026-09-03T09:13:28Z,807,808,power_state,
power-outage,0,transition:shed_groups:807,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:13:27Z,2026-09-03T09:13:28Z,807,808,shed_groups,
power-outage,0,transition:ap_online:site_a:807,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:13:27Z,2026-09-03T09:13:28Z,807,808,ap_online:site_a,
power-outage,0,transition:protection_trip:808,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:13:28Z,2026-09-03T09:13:29Z,808,809,protection_trip,
power-outage,0,transition:power_state:809,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:13:29Z,2026-09-03T09:13:30Z,809,810,power_state,
power-outage,0,transition:protection_trip:809,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:13:29Z,2026-09-03T09:13:30Z,809,810,protection_trip,
power-outage,0,transition:shed_groups:809,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:13:29Z,2026-09-03T09:13:30Z,809,810,shed_groups,
power-outage,0,transition:ap_online:site_a:809,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:13:29Z,2026-09-03T09:13:30Z,809,810,ap_online:site_a,
power-outage,0,transition:power_state:824,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:13:44Z,2026-09-03T09:13:45Z,824,825,power_state,
power-outage,0,transition:shed_groups:824,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:13:44Z,2026-09-03T09:13:45Z,824,825,shed_groups,
power-outage,0,transition:ap_online:site_a:824,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:13:44Z,2026-09-03T09:13:45Z,824,825,ap_online:site_a,
power-outage,0,transition:protection_trip:825,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:13:45Z,2026-09-03T09:13:46Z,825,826,protection_trip,
power-outage,0,transition:power_state:826,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:13:46Z,2026-09-03T09:13:47Z,826,827,power_state,
power-outage,0,transition:protection_trip:826,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:13:46Z,2026-09-03T09:13:47Z,826,827,protection_trip,
power-outage,0,transition:shed_groups:826,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:13:46Z,2026-09-03T09:13:47Z,826,827,shed_groups,
power-outage,0,transition:ap_online:site_a:826,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:13:46Z,2026-09-03T09:13:47Z,826,827,ap_online:site_a,
power-outage,0,transition:power_state:841,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:14:01Z,2026-09-03T09:14:02Z,841,842,power_state,
power-outage,0,transition:shed_groups:841,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:14:01Z,2026-09-03T09:14:02Z,841,842,shed_groups,
power-outage,0,transition:ap_online:site_a:841,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:14:01Z,2026-09-03T09:14:02Z,841,842,ap_online:site_a,
power-outage,0,transition:protection_trip:842,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:14:02Z,2026-09-03T09:14:03Z,842,843,protection_trip,
power-outage,0,transition:power_state:843,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:14:03Z,2026-09-03T09:14:04Z,843,844,power_state,
power-outage,0,transition:protection_trip:843,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:14:03Z,2026-09-03T09:14:04Z,843,844,protection_trip,
power-outage,0,transition:shed_groups:843,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:14:03Z,2026-09-03T09:14:04Z,843,844,shed_groups,
power-outage,0,transition:ap_online:site_a:843,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:14:03Z,2026-09-03T09:14:04Z,843,844,ap_online:site_a,
power-outage,0,transition:power_state:858,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:14:18Z,2026-09-03T09:14:19Z,858,859,power_state,
power-outage,0,transition:shed_groups:858,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:14:18Z,2026-09-03T09:14:19Z,858,859,shed_groups,
power-outage,0,transition:ap_online:site_a:858,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:14:18Z,2026-09-03T09:14:19Z,858,859,ap_online:site_a,
power-outage,0,transition:protection_trip:859,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:14:19Z,2026-09-03T09:14:20Z,859,860,protection_trip,
power-outage,0,transition:power_state:860,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:14:20Z,2026-09-03T09:14:21Z,860,861,power_state,
power-outage,0,transition:protection_trip:860,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:14:20Z,2026-09-03T09:14:21Z,860,861,protection_trip,
power-outage,0,transition:shed_groups:860,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:14:20Z,2026-09-03T09:14:21Z,860,861,shed_groups,
power-outage,0,transition:ap_online:site_a:860,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:14:20Z,2026-09-03T09:14:21Z,860,861,ap_online:site_a,
power-outage,0,transition:power_state:875,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:14:35Z,2026-09-03T09:14:36Z,875,876,power_state,
power-outage,0,transition:shed_groups:875,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:14:35Z,2026-09-03T09:14:36Z,875,876,shed_groups,
power-outage,0,transition:ap_online:site_a:875,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:14:35Z,2026-09-03T09:14:36Z,875,876,ap_online:site_a,
power-outage,0,transition:protection_trip:876,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:14:36Z,2026-09-03T09:14:37Z,876,877,protection_trip,
power-outage,0,transition:power_state:877,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:14:37Z,2026-09-03T09:14:38Z,877,878,power_state,
power-outage,0,transition:protection_trip:877,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:14:37Z,2026-09-03T09:14:38Z,877,878,protection_trip,
power-outage,0,transition:shed_groups:877,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:14:37Z,2026-09-03T09:14:38Z,877,878,shed_groups,
power-outage,0,transition:ap_online:site_a:877,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:14:37Z,2026-09-03T09:14:38Z,877,878,ap_online:site_a,
power-outage,0,transition:power_state:892,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:14:52Z,2026-09-03T09:14:53Z,892,893,power_state,
power-outage,0,transition:shed_groups:892,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:14:52Z,2026-09-03T09:14:53Z,892,893,shed_groups,
power-outage,0,transition:ap_online:site_a:892,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:14:52Z,2026-09-03T09:14:53Z,892,893,ap_online:site_a,
power-outage,0,transition:protection_trip:893,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:14:53Z,2026-09-03T09:14:54Z,893,894,protection_trip,
power-outage,0,transition:power_state:894,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:14:54Z,2026-09-03T09:14:55Z,894,895,power_state,
power-outage,0,transition:protection_trip:894,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:14:54Z,2026-09-03T09:14:55Z,894,895,protection_trip,
power-outage,0,transition:shed_groups:894,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:14:54Z,2026-09-03T09:14:55Z,894,895,shed_groups,
power-outage,0,transition:ap_online:site_a:894,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:14:54Z,2026-09-03T09:14:55Z,894,895,ap_online:site_a,
power-outage,0,transition:power_state:900,transition,power_state,site_a,power_state,LOAD_SHED->MAINS_RECOVERY_HOLD,,2026-09-03T09:15:00Z,2026-09-03T09:15:01Z,900,901,power_state,
power-outage,0,transition:shed_groups:909,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:15:09Z,2026-09-03T09:15:10Z,909,910,shed_groups,
power-outage,0,transition:ap_online:site_a:909,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:15:09Z,2026-09-03T09:15:10Z,909,910,ap_online:site_a,
power-outage,0,transition:protection_trip:910,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:15:10Z,2026-09-03T09:15:11Z,910,911,protection_trip,
power-outage,0,transition:protection_trip:911,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:15:11Z,2026-09-03T09:15:12Z,911,912,protection_trip,
power-outage,0,transition:shed_groups:911,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:15:11Z,2026-09-03T09:15:12Z,911,912,shed_groups,
power-outage,0,transition:ap_online:site_a:911,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:15:11Z,2026-09-03T09:15:12Z,911,912,ap_online:site_a,
power-outage,0,transition:shed_groups:926,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:15:26Z,2026-09-03T09:15:27Z,926,927,shed_groups,
power-outage,0,transition:ap_online:site_a:926,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:15:26Z,2026-09-03T09:15:27Z,926,927,ap_online:site_a,
power-outage,0,transition:protection_trip:927,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:15:27Z,2026-09-03T09:15:28Z,927,928,protection_trip,
power-outage,0,transition:protection_trip:928,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:15:28Z,2026-09-03T09:15:29Z,928,929,protection_trip,
power-outage,0,transition:shed_groups:928,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:15:28Z,2026-09-03T09:15:29Z,928,929,shed_groups,
power-outage,0,transition:ap_online:site_a:928,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:15:28Z,2026-09-03T09:15:29Z,928,929,ap_online:site_a,
power-outage,0,transition:shed_groups:943,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:15:43Z,2026-09-03T09:15:44Z,943,944,shed_groups,
power-outage,0,transition:ap_online:site_a:943,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:15:43Z,2026-09-03T09:15:44Z,943,944,ap_online:site_a,
power-outage,0,transition:protection_trip:944,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:15:44Z,2026-09-03T09:15:45Z,944,945,protection_trip,
power-outage,0,transition:protection_trip:945,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:15:45Z,2026-09-03T09:15:46Z,945,946,protection_trip,
power-outage,0,transition:shed_groups:945,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:15:45Z,2026-09-03T09:15:46Z,945,946,shed_groups,
power-outage,0,transition:ap_online:site_a:945,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:15:45Z,2026-09-03T09:15:46Z,945,946,ap_online:site_a,
power-outage,0,transition:power_state:960,transition,power_state,site_a,power_state,MAINS_RECOVERY_HOLD->CHARGE_DELAY,,2026-09-03T09:16:00Z,2026-09-03T09:16:01Z,960,961,power_state,
power-outage,0,transition:shed_groups:960,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:16:00Z,2026-09-03T09:16:01Z,960,961,shed_groups,
power-outage,0,transition:ap_online:site_a:960,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:16:00Z,2026-09-03T09:16:01Z,960,961,ap_online:site_a,
power-outage,0,transition:power_state:990,transition,power_state,site_a,power_state,CHARGE_DELAY->MAINS,,2026-09-03T09:16:30Z,2026-09-03T09:16:31Z,990,991,power_state,
